"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"14","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Marian","The media could not be loaded.
                
            
                
            
            
        
    
    
I was using it today for a first time and I'm very satisfied. Very good grip, quality blade - I hit few nails scraping the plaster from the floor, but absolutely no damage to the blade. The handle is very comfy.","Reviewed in the United Kingdom on 3 February 2024"
"15","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Valentino Stiggy","Everyone who does some DIY around the house needs one of these. This is well made and sturdy and helped me out in many cases. E.g. fixing stairs, prying out tiles, scraping off silicone…","Reviewed in the United Kingdom on 15 December 2023"
"16","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Valentino Stiggy","Excellent product would endorse.","Reviewed in the United Kingdom on 5 October 2023"
"17","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Dinev","Great tool. Use this a lot at work being a floor layer. Used to lift up old flooring, scrap off old silicone, scraping floors etc. stands ups well to the work. Would defo recommend","Reviewed in the United Kingdom on 30 October 2023"
"18","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Anonymous","Fantastic tool. It’s sharp, versatile and very handy. It’s a must for anyone that does up-cycling or those that chose to renovate their home. It’s a sharp tool, so far I used it to score and take off wallpaper (omg so easy!), flake off the paint, putty the window panes, applying wood putty, clean up the wood from paint, score the wood before plastering, taking up the nails, opening cans of paint, digging out the paint from the screws painted over to remove them, prying open painted over windows, taking off the skirting boards - the list is endless! I will keep it forever","Reviewed in the United Kingdom on 22 August 2023"
"19","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Sadbee","Really good handy for all jobs had a few but this one made much stronger it fill stronger to","Reviewed in the United Kingdom on 26 October 2023"
"20","Purdy 10-in-1 Premium Multi-Tool Single Unit","4.0 out of 5 stars","Verified Purchase","s b.","This is ok, but the scraper head is wider, so less versatile than the smaller purdy painters tool.","Reviewed in the United Kingdom on 29 August 2023"
"21","Purdy 10-in-1 Premium Multi-Tool Single Unit","4.9 out of 5 stars","Verified Purchase","Tom Sheriff","Purchased this to help with house renovation. Worked perfectly. So handy for various jobs such as taking paint lids off, scraping, plying, pulling off, cutting, wedging... limitless. Very inexpensive and worked perfectly. Great addition to my tool kit","Reviewed in the United Kingdom on 18 February 2024"
"22","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Keith C","a very strong knife, easy to use, with an exceptional design, very easy to use and clean, fits perfectly in your pocket. Purdy is at its best as always","Reviewed in the United Kingdom on 15 July 2023"
"23","Purdy 10-in-1 Premium Multi-Tool Single Unit","3.0 out of 5 stars","Verified Purchase","Tom Sheriff","Incredibly useful tool but never actually used it for scraping paint or spreading filler.However for carpentry jobs this gets used for so much and pretty damn durable too.","Reviewed in the United Kingdom on 18 February 2024"
"24","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Marian","The media could not be loaded.
                
            
                
            
            
        
    
    
I was using it today for a first time and I'm very satisfied. Very good grip, quality blade - I hit few nails scraping the plaster from the floor, but absolutely no damage to the blade. The handle is very comfy.","Reviewed in the United Kingdom on 3 February 2024"
"25","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Valentino Stiggy","Everyone who does some DIY around the house needs one of these. This is well made and sturdy and helped me out in many cases. E.g. fixing stairs, prying out tiles, scraping off silicone…","Reviewed in the United Kingdom on 15 December 2023"
"26","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Valentino Stiggy","Excellent product would endorse.","Reviewed in the United Kingdom on 5 October 2023"
"27","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Dinev","Great tool. Use this a lot at work being a floor layer. Used to lift up old flooring, scrap off old silicone, scraping floors etc. stands ups well to the work. Would defo recommend","Reviewed in the United Kingdom on 30 October 2023"
"28","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Anonymous","Fantastic tool. It’s sharp, versatile and very handy. It’s a must for anyone that does up-cycling or those that chose to renovate their home. It’s a sharp tool, so far I used it to score and take off wallpaper (omg so easy!), flake off the paint, putty the window panes, applying wood putty, clean up the wood from paint, score the wood before plastering, taking up the nails, opening cans of paint, digging out the paint from the screws painted over to remove them, prying open painted over windows, taking off the skirting boards - the list is endless! I will keep it forever","Reviewed in the United Kingdom on 22 August 2023"
"29","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Sadbee","Really good handy for all jobs had a few but this one made much stronger it fill stronger to","Reviewed in the United Kingdom on 26 October 2023"
"30","Purdy 10-in-1 Premium Multi-Tool Single Unit","4.0 out of 5 stars","Verified Purchase","s b.","This is ok, but the scraper head is wider, so less versatile than the smaller purdy painters tool.","Reviewed in the United Kingdom on 29 August 2023"
"31","Purdy 10-in-1 Premium Multi-Tool Single Unit","4.9 out of 5 stars","Verified Purchase","Tom Sheriff","Purchased this to help with house renovation. Worked perfectly. So handy for various jobs such as taking paint lids off, scraping, plying, pulling off, cutting, wedging... limitless. Very inexpensive and worked perfectly. Great addition to my tool kit","Reviewed in the United Kingdom on 18 February 2024"
"32","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Keith C","a very strong knife, easy to use, with an exceptional design, very easy to use and clean, fits perfectly in your pocket. Purdy is at its best as always","Reviewed in the United Kingdom on 15 July 2023"
"33","Purdy 10-in-1 Premium Multi-Tool Single Unit","3.0 out of 5 stars","Verified Purchase","Tom Sheriff","Incredibly useful tool but never actually used it for scraping paint or spreading filler.However for carpentry jobs this gets used for so much and pretty damn durable too.","Reviewed in the United Kingdom on 18 February 2024"
"34","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Marian","The media could not be loaded.
                
            
                
            
            
        
    
    
I was using it today for a first time and I'm very satisfied. Very good grip, quality blade - I hit few nails scraping the plaster from the floor, but absolutely no damage to the blade. The handle is very comfy.","Reviewed in the United Kingdom on 3 February 2024"
"35","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Valentino Stiggy","Everyone who does some DIY around the house needs one of these. This is well made and sturdy and helped me out in many cases. E.g. fixing stairs, prying out tiles, scraping off silicone…","Reviewed in the United Kingdom on 15 December 2023"
"36","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Valentino Stiggy","Excellent product would endorse.","Reviewed in the United Kingdom on 5 October 2023"
"37","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Dinev","Great tool. Use this a lot at work being a floor layer. Used to lift up old flooring, scrap off old silicone, scraping floors etc. stands ups well to the work. Would defo recommend","Reviewed in the United Kingdom on 30 October 2023"
"38","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Anonymous","Fantastic tool. It’s sharp, versatile and very handy. It’s a must for anyone that does up-cycling or those that chose to renovate their home. It’s a sharp tool, so far I used it to score and take off wallpaper (omg so easy!), flake off the paint, putty the window panes, applying wood putty, clean up the wood from paint, score the wood before plastering, taking up the nails, opening cans of paint, digging out the paint from the screws painted over to remove them, prying open painted over windows, taking off the skirting boards - the list is endless! I will keep it forever","Reviewed in the United Kingdom on 22 August 2023"
"39","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Sadbee","Really good handy for all jobs had a few but this one made much stronger it fill stronger to","Reviewed in the United Kingdom on 26 October 2023"
"40","Purdy 10-in-1 Premium Multi-Tool Single Unit","4.0 out of 5 stars","Verified Purchase","s b.","This is ok, but the scraper head is wider, so less versatile than the smaller purdy painters tool.","Reviewed in the United Kingdom on 29 August 2023"
"41","Purdy 10-in-1 Premium Multi-Tool Single Unit","4.9 out of 5 stars","Verified Purchase","Tom Sheriff","Purchased this to help with house renovation. Worked perfectly. So handy for various jobs such as taking paint lids off, scraping, plying, pulling off, cutting, wedging... limitless. Very inexpensive and worked perfectly. Great addition to my tool kit","Reviewed in the United Kingdom on 18 February 2024"
"42","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Keith C","a very strong knife, easy to use, with an exceptional design, very easy to use and clean, fits perfectly in your pocket. Purdy is at its best as always","Reviewed in the United Kingdom on 15 July 2023"
"43","Purdy 10-in-1 Premium Multi-Tool Single Unit","3.0 out of 5 stars","Verified Purchase","Tom Sheriff","Incredibly useful tool but never actually used it for scraping paint or spreading filler.However for carpentry jobs this gets used for so much and pretty damn durable too.","Reviewed in the United Kingdom on 18 February 2024"
"44","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Marian","The media could not be loaded.
                
            
                
            
            
        
    
    
I was using it today for a first time and I'm very satisfied. Very good grip, quality blade - I hit few nails scraping the plaster from the floor, but absolutely no damage to the blade. The handle is very comfy.","Reviewed in the United Kingdom on 3 February 2024"
"45","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Valentino Stiggy","Everyone who does some DIY around the house needs one of these. This is well made and sturdy and helped me out in many cases. E.g. fixing stairs, prying out tiles, scraping off silicone…","Reviewed in the United Kingdom on 15 December 2023"
"46","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Valentino Stiggy","Excellent product would endorse.","Reviewed in the United Kingdom on 5 October 2023"
"47","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Dinev","Great tool. Use this a lot at work being a floor layer. Used to lift up old flooring, scrap off old silicone, scraping floors etc. stands ups well to the work. Would defo recommend","Reviewed in the United Kingdom on 30 October 2023"
"48","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Anonymous","Fantastic tool. It’s sharp, versatile and very handy. It’s a must for anyone that does up-cycling or those that chose to renovate their home. It’s a sharp tool, so far I used it to score and take off wallpaper (omg so easy!), flake off the paint, putty the window panes, applying wood putty, clean up the wood from paint, score the wood before plastering, taking up the nails, opening cans of paint, digging out the paint from the screws painted over to remove them, prying open painted over windows, taking off the skirting boards - the list is endless! I will keep it forever","Reviewed in the United Kingdom on 22 August 2023"
"49","Purdy 10-in-1 Premium Multi-Tool Single Unit","5.0 out of 5 stars","Verified Purchase","Sadbee","Really good handy for all jobs had a few but this one made much stronger it fill stronger to","Reviewed in the United Kingdom on 26 October 2023"
"50","Purdy 10-in-1 Premium Multi-Tool Single Unit","4.0 out of 5 stars","Verified Purchase","s b.","This is ok, but the scraper head is wider, so less versatile than the smaller purdy painters tool.","Reviewed in the United Kingdom on 29 August 2023"
