"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"11","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","4.7 out of 5 stars","Verified Purchase","Tech Guru","If you are looking for a vitamin D supplement that provides optimum strength and supports your immune system, bones, teeth, and muscles, you might want to consider Ultra Vitamin D by Vitabiotics. This product contains 1000 IU of vitamin D3, the preferred form of vitamin D that is easily absorbed by the body. It also comes in a convenient tablet form that you can take once a day with your main meal.Pros:+ Vitamin D plays a vital role in many aspects of health, especially in regions where sunlight exposure is limited or during winter months.+ Ultra Vitamin D provides effective levels of vitamin D3 that can help maintain normal immune function, cell division, and muscle function.+ It is suitable for vegetarians and has no artificial colours, preservatives, salt, yeast, or lactose.+ It has a compact by design certification, which means it has less packaging and carbon footprint than other products.+ It is affordable and easy to order online from Amazon.Cons:- Ultra Vitamin D may not be suitable for people who have allergies to any of the ingredients or who are taking certain medications. You should always consult your doctor or pharmacist before using any supplement.- It may not provide enough vitamin D for people who have very low levels or who have certain medical conditions. You should always check your vitamin D status with a blood test and follow your doctor’s advice on the appropriate dosage.- It may cause side effects such as nausea, headache, or allergic reactions in some people. You should stop taking it and seek medical attention if you experience any adverse reactions.Reasons to buy:* You want to boost your vitamin D intake and support your overall health and well-being.* You prefer a tablet form of vitamin D that is easy to swallow and convenient to take.* You care about the environment and want to choose a product that has less impact on the planet.Reasons to avoid:* You have allergies or sensitivities to any of the ingredients in Ultra Vitamin D.* You are taking medications that may interact with vitamin D or affect its absorption or metabolism.* You have very low or very high levels of vitamin D or other medical conditions that require a different dosage or form of vitamin D.Conclusion:Ultra Vitamin D is a great supplement for anyone who wants to increase their vitamin D intake and support their health and immunity. It provides effective levels of vitamin D3 in a tablet form that is easy to take and environmentally friendly. However, it may not be suitable for everyone and you should always consult your doctor or pharmacist before using it. I would recommend this product to anyone who is looking for a quality vitamin D supplement that is affordable and convenient.","Reviewed in the United Kingdom on 30 June 2023"
"12","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Person A","Vitamin D plays a most important role in maintaining a healthy condition in  many parts of the body and its immune system.  It was recommended to this reviewer by a GP, primarily to maintain healthy bones. So too, Vitamin D provides an effective way of obtaining vitamin D3 (cholecalciferol), an important factor in maintaining muscle health.The recommendation from Vitabiotics is that the supplement is taken at the level of 1 pill per day - taken with water at, preferably, a regular time slot. There is no distaste or after taste with the pill. The dose to be taken, along with information about the product's strength, is available for reading from the box containing the product. It is also stated that the product is safe to take along with most other multi nutrient health supplements - also available from Vitabiotics.The product is at budget price and has 96 pills in the package under review. - that works out at around 5 pence per pill, an excellent bargain for the health benefits obtained. The product is readily available for ordering and repetition. Highly recommended.","Reviewed in the United Kingdom on 28 December 2023"
"13","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","1.0 out of 5 stars","Verified Purchase","Tech Guru","Been taking these everyday as recommended. Nice little tablet very easily swallowed.","Reviewed in the United Kingdom on 30 June 2023"
"14","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Doc Culbard","Genuine products.Good shelf life","Reviewed in the United Kingdom on 17 December 2023"
"15","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","MRS B THOMPSON","bit cheaper than shops and delivered so you dont have to hunt for them in shops and easy to swallow very small pills and quick delivery,thanks,recommended","Reviewed in the United Kingdom on 12 February 2024"
"16","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","K. Punjwani","Discover the convenience of Vitabiotics Ultra Vitamin D Tablets, a must-have for those seeking a reliable Vitamin D supplement. With an optimal 1000IU per tablet, this 96-count pack ensures you get the sunshine vitamin your body craves, especially in regions like the UK where sunlight exposure can be limited. What makes these tablets stand out is their simplicity – no bulky bottles, just easy-to-swallow, high-quality Vitamin D goodness. Simplify your supplement routine with Vitabiotics Ultra Vitamin D Tablets, your daily dose of sunshine in a compact form.","Reviewed in the United Kingdom on 8 January 2024"
"17","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","4.0 out of 5 stars","Verified Purchase","steve","Every day boost","Reviewed in the United Kingdom on 18 January 2024"
"18","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Carlos","This was originally prescribed by my doctor several years ago because of a vitamin D deficiency and I have bought it ever since. My vitamin D levels are now OK.","Reviewed in the United Kingdom on 31 January 2024"
"19","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","tracey davison","I mean I hope I can’t blame the product ;)After taking this for a while (one per day as instructed)I had the worse ever rash all over my body more specifically my arms.I stopped taking the vit d and it slowly went down, my arms were blistered from my wrists to my shoulders and it spread over my stomach and legs :)2 months down the line and you can still see I have a partial rash over my body but it’s much betterSafe to say I’m sensitive to vit d","Reviewed in the United Kingdom on 21 February 2024"
"20","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Firefox","It will take some time to feel the effect of the tablets but they come in good condition and good timing too.","Reviewed in the United Kingdom on 12 February 2024"
"21","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","4.7 out of 5 stars","Verified Purchase","Tech Guru","If you are looking for a vitamin D supplement that provides optimum strength and supports your immune system, bones, teeth, and muscles, you might want to consider Ultra Vitamin D by Vitabiotics. This product contains 1000 IU of vitamin D3, the preferred form of vitamin D that is easily absorbed by the body. It also comes in a convenient tablet form that you can take once a day with your main meal.Pros:+ Vitamin D plays a vital role in many aspects of health, especially in regions where sunlight exposure is limited or during winter months.+ Ultra Vitamin D provides effective levels of vitamin D3 that can help maintain normal immune function, cell division, and muscle function.+ It is suitable for vegetarians and has no artificial colours, preservatives, salt, yeast, or lactose.+ It has a compact by design certification, which means it has less packaging and carbon footprint than other products.+ It is affordable and easy to order online from Amazon.Cons:- Ultra Vitamin D may not be suitable for people who have allergies to any of the ingredients or who are taking certain medications. You should always consult your doctor or pharmacist before using any supplement.- It may not provide enough vitamin D for people who have very low levels or who have certain medical conditions. You should always check your vitamin D status with a blood test and follow your doctor’s advice on the appropriate dosage.- It may cause side effects such as nausea, headache, or allergic reactions in some people. You should stop taking it and seek medical attention if you experience any adverse reactions.Reasons to buy:* You want to boost your vitamin D intake and support your overall health and well-being.* You prefer a tablet form of vitamin D that is easy to swallow and convenient to take.* You care about the environment and want to choose a product that has less impact on the planet.Reasons to avoid:* You have allergies or sensitivities to any of the ingredients in Ultra Vitamin D.* You are taking medications that may interact with vitamin D or affect its absorption or metabolism.* You have very low or very high levels of vitamin D or other medical conditions that require a different dosage or form of vitamin D.Conclusion:Ultra Vitamin D is a great supplement for anyone who wants to increase their vitamin D intake and support their health and immunity. It provides effective levels of vitamin D3 in a tablet form that is easy to take and environmentally friendly. However, it may not be suitable for everyone and you should always consult your doctor or pharmacist before using it. I would recommend this product to anyone who is looking for a quality vitamin D supplement that is affordable and convenient.","Reviewed in the United Kingdom on 30 June 2023"
"22","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Person A","Vitamin D plays a most important role in maintaining a healthy condition in  many parts of the body and its immune system.  It was recommended to this reviewer by a GP, primarily to maintain healthy bones. So too, Vitamin D provides an effective way of obtaining vitamin D3 (cholecalciferol), an important factor in maintaining muscle health.The recommendation from Vitabiotics is that the supplement is taken at the level of 1 pill per day - taken with water at, preferably, a regular time slot. There is no distaste or after taste with the pill. The dose to be taken, along with information about the product's strength, is available for reading from the box containing the product. It is also stated that the product is safe to take along with most other multi nutrient health supplements - also available from Vitabiotics.The product is at budget price and has 96 pills in the package under review. - that works out at around 5 pence per pill, an excellent bargain for the health benefits obtained. The product is readily available for ordering and repetition. Highly recommended.","Reviewed in the United Kingdom on 28 December 2023"
"23","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","1.0 out of 5 stars","Verified Purchase","Tech Guru","Been taking these everyday as recommended. Nice little tablet very easily swallowed.","Reviewed in the United Kingdom on 30 June 2023"
"24","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Doc Culbard","Genuine products.Good shelf life","Reviewed in the United Kingdom on 17 December 2023"
"25","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","MRS B THOMPSON","bit cheaper than shops and delivered so you dont have to hunt for them in shops and easy to swallow very small pills and quick delivery,thanks,recommended","Reviewed in the United Kingdom on 12 February 2024"
"26","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","K. Punjwani","Discover the convenience of Vitabiotics Ultra Vitamin D Tablets, a must-have for those seeking a reliable Vitamin D supplement. With an optimal 1000IU per tablet, this 96-count pack ensures you get the sunshine vitamin your body craves, especially in regions like the UK where sunlight exposure can be limited. What makes these tablets stand out is their simplicity – no bulky bottles, just easy-to-swallow, high-quality Vitamin D goodness. Simplify your supplement routine with Vitabiotics Ultra Vitamin D Tablets, your daily dose of sunshine in a compact form.","Reviewed in the United Kingdom on 8 January 2024"
"27","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","4.0 out of 5 stars","Verified Purchase","steve","Every day boost","Reviewed in the United Kingdom on 18 January 2024"
"28","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Carlos","This was originally prescribed by my doctor several years ago because of a vitamin D deficiency and I have bought it ever since. My vitamin D levels are now OK.","Reviewed in the United Kingdom on 31 January 2024"
"29","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","tracey davison","I mean I hope I can’t blame the product ;)After taking this for a while (one per day as instructed)I had the worse ever rash all over my body more specifically my arms.I stopped taking the vit d and it slowly went down, my arms were blistered from my wrists to my shoulders and it spread over my stomach and legs :)2 months down the line and you can still see I have a partial rash over my body but it’s much betterSafe to say I’m sensitive to vit d","Reviewed in the United Kingdom on 21 February 2024"
"30","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Firefox","It will take some time to feel the effect of the tablets but they come in good condition and good timing too.","Reviewed in the United Kingdom on 12 February 2024"
"31","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","4.7 out of 5 stars","Verified Purchase","Tech Guru","If you are looking for a vitamin D supplement that provides optimum strength and supports your immune system, bones, teeth, and muscles, you might want to consider Ultra Vitamin D by Vitabiotics. This product contains 1000 IU of vitamin D3, the preferred form of vitamin D that is easily absorbed by the body. It also comes in a convenient tablet form that you can take once a day with your main meal.Pros:+ Vitamin D plays a vital role in many aspects of health, especially in regions where sunlight exposure is limited or during winter months.+ Ultra Vitamin D provides effective levels of vitamin D3 that can help maintain normal immune function, cell division, and muscle function.+ It is suitable for vegetarians and has no artificial colours, preservatives, salt, yeast, or lactose.+ It has a compact by design certification, which means it has less packaging and carbon footprint than other products.+ It is affordable and easy to order online from Amazon.Cons:- Ultra Vitamin D may not be suitable for people who have allergies to any of the ingredients or who are taking certain medications. You should always consult your doctor or pharmacist before using any supplement.- It may not provide enough vitamin D for people who have very low levels or who have certain medical conditions. You should always check your vitamin D status with a blood test and follow your doctor’s advice on the appropriate dosage.- It may cause side effects such as nausea, headache, or allergic reactions in some people. You should stop taking it and seek medical attention if you experience any adverse reactions.Reasons to buy:* You want to boost your vitamin D intake and support your overall health and well-being.* You prefer a tablet form of vitamin D that is easy to swallow and convenient to take.* You care about the environment and want to choose a product that has less impact on the planet.Reasons to avoid:* You have allergies or sensitivities to any of the ingredients in Ultra Vitamin D.* You are taking medications that may interact with vitamin D or affect its absorption or metabolism.* You have very low or very high levels of vitamin D or other medical conditions that require a different dosage or form of vitamin D.Conclusion:Ultra Vitamin D is a great supplement for anyone who wants to increase their vitamin D intake and support their health and immunity. It provides effective levels of vitamin D3 in a tablet form that is easy to take and environmentally friendly. However, it may not be suitable for everyone and you should always consult your doctor or pharmacist before using it. I would recommend this product to anyone who is looking for a quality vitamin D supplement that is affordable and convenient.","Reviewed in the United Kingdom on 30 June 2023"
"32","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Person A","Vitamin D plays a most important role in maintaining a healthy condition in  many parts of the body and its immune system.  It was recommended to this reviewer by a GP, primarily to maintain healthy bones. So too, Vitamin D provides an effective way of obtaining vitamin D3 (cholecalciferol), an important factor in maintaining muscle health.The recommendation from Vitabiotics is that the supplement is taken at the level of 1 pill per day - taken with water at, preferably, a regular time slot. There is no distaste or after taste with the pill. The dose to be taken, along with information about the product's strength, is available for reading from the box containing the product. It is also stated that the product is safe to take along with most other multi nutrient health supplements - also available from Vitabiotics.The product is at budget price and has 96 pills in the package under review. - that works out at around 5 pence per pill, an excellent bargain for the health benefits obtained. The product is readily available for ordering and repetition. Highly recommended.","Reviewed in the United Kingdom on 28 December 2023"
"33","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","1.0 out of 5 stars","Verified Purchase","Tech Guru","Been taking these everyday as recommended. Nice little tablet very easily swallowed.","Reviewed in the United Kingdom on 30 June 2023"
"34","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Doc Culbard","Genuine products.Good shelf life","Reviewed in the United Kingdom on 17 December 2023"
"35","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","MRS B THOMPSON","bit cheaper than shops and delivered so you dont have to hunt for them in shops and easy to swallow very small pills and quick delivery,thanks,recommended","Reviewed in the United Kingdom on 12 February 2024"
"36","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","K. Punjwani","Discover the convenience of Vitabiotics Ultra Vitamin D Tablets, a must-have for those seeking a reliable Vitamin D supplement. With an optimal 1000IU per tablet, this 96-count pack ensures you get the sunshine vitamin your body craves, especially in regions like the UK where sunlight exposure can be limited. What makes these tablets stand out is their simplicity – no bulky bottles, just easy-to-swallow, high-quality Vitamin D goodness. Simplify your supplement routine with Vitabiotics Ultra Vitamin D Tablets, your daily dose of sunshine in a compact form.","Reviewed in the United Kingdom on 8 January 2024"
"37","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","4.0 out of 5 stars","Verified Purchase","steve","Every day boost","Reviewed in the United Kingdom on 18 January 2024"
"38","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Carlos","This was originally prescribed by my doctor several years ago because of a vitamin D deficiency and I have bought it ever since. My vitamin D levels are now OK.","Reviewed in the United Kingdom on 31 January 2024"
"39","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","tracey davison","I mean I hope I can’t blame the product ;)After taking this for a while (one per day as instructed)I had the worse ever rash all over my body more specifically my arms.I stopped taking the vit d and it slowly went down, my arms were blistered from my wrists to my shoulders and it spread over my stomach and legs :)2 months down the line and you can still see I have a partial rash over my body but it’s much betterSafe to say I’m sensitive to vit d","Reviewed in the United Kingdom on 21 February 2024"
"40","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Firefox","It will take some time to feel the effect of the tablets but they come in good condition and good timing too.","Reviewed in the United Kingdom on 12 February 2024"
"41","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","4.7 out of 5 stars","Verified Purchase","Tech Guru","If you are looking for a vitamin D supplement that provides optimum strength and supports your immune system, bones, teeth, and muscles, you might want to consider Ultra Vitamin D by Vitabiotics. This product contains 1000 IU of vitamin D3, the preferred form of vitamin D that is easily absorbed by the body. It also comes in a convenient tablet form that you can take once a day with your main meal.Pros:+ Vitamin D plays a vital role in many aspects of health, especially in regions where sunlight exposure is limited or during winter months.+ Ultra Vitamin D provides effective levels of vitamin D3 that can help maintain normal immune function, cell division, and muscle function.+ It is suitable for vegetarians and has no artificial colours, preservatives, salt, yeast, or lactose.+ It has a compact by design certification, which means it has less packaging and carbon footprint than other products.+ It is affordable and easy to order online from Amazon.Cons:- Ultra Vitamin D may not be suitable for people who have allergies to any of the ingredients or who are taking certain medications. You should always consult your doctor or pharmacist before using any supplement.- It may not provide enough vitamin D for people who have very low levels or who have certain medical conditions. You should always check your vitamin D status with a blood test and follow your doctor’s advice on the appropriate dosage.- It may cause side effects such as nausea, headache, or allergic reactions in some people. You should stop taking it and seek medical attention if you experience any adverse reactions.Reasons to buy:* You want to boost your vitamin D intake and support your overall health and well-being.* You prefer a tablet form of vitamin D that is easy to swallow and convenient to take.* You care about the environment and want to choose a product that has less impact on the planet.Reasons to avoid:* You have allergies or sensitivities to any of the ingredients in Ultra Vitamin D.* You are taking medications that may interact with vitamin D or affect its absorption or metabolism.* You have very low or very high levels of vitamin D or other medical conditions that require a different dosage or form of vitamin D.Conclusion:Ultra Vitamin D is a great supplement for anyone who wants to increase their vitamin D intake and support their health and immunity. It provides effective levels of vitamin D3 in a tablet form that is easy to take and environmentally friendly. However, it may not be suitable for everyone and you should always consult your doctor or pharmacist before using it. I would recommend this product to anyone who is looking for a quality vitamin D supplement that is affordable and convenient.","Reviewed in the United Kingdom on 30 June 2023"
"42","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Person A","Vitamin D plays a most important role in maintaining a healthy condition in  many parts of the body and its immune system.  It was recommended to this reviewer by a GP, primarily to maintain healthy bones. So too, Vitamin D provides an effective way of obtaining vitamin D3 (cholecalciferol), an important factor in maintaining muscle health.The recommendation from Vitabiotics is that the supplement is taken at the level of 1 pill per day - taken with water at, preferably, a regular time slot. There is no distaste or after taste with the pill. The dose to be taken, along with information about the product's strength, is available for reading from the box containing the product. It is also stated that the product is safe to take along with most other multi nutrient health supplements - also available from Vitabiotics.The product is at budget price and has 96 pills in the package under review. - that works out at around 5 pence per pill, an excellent bargain for the health benefits obtained. The product is readily available for ordering and repetition. Highly recommended.","Reviewed in the United Kingdom on 28 December 2023"
"43","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","1.0 out of 5 stars","Verified Purchase","Tech Guru","Been taking these everyday as recommended. Nice little tablet very easily swallowed.","Reviewed in the United Kingdom on 30 June 2023"
"44","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Doc Culbard","Genuine products.Good shelf life","Reviewed in the United Kingdom on 17 December 2023"
"45","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","MRS B THOMPSON","bit cheaper than shops and delivered so you dont have to hunt for them in shops and easy to swallow very small pills and quick delivery,thanks,recommended","Reviewed in the United Kingdom on 12 February 2024"
"46","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","K. Punjwani","Discover the convenience of Vitabiotics Ultra Vitamin D Tablets, a must-have for those seeking a reliable Vitamin D supplement. With an optimal 1000IU per tablet, this 96-count pack ensures you get the sunshine vitamin your body craves, especially in regions like the UK where sunlight exposure can be limited. What makes these tablets stand out is their simplicity – no bulky bottles, just easy-to-swallow, high-quality Vitamin D goodness. Simplify your supplement routine with Vitabiotics Ultra Vitamin D Tablets, your daily dose of sunshine in a compact form.","Reviewed in the United Kingdom on 8 January 2024"
"47","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","4.0 out of 5 stars","Verified Purchase","steve","Every day boost","Reviewed in the United Kingdom on 18 January 2024"
"48","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Carlos","This was originally prescribed by my doctor several years ago because of a vitamin D deficiency and I have bought it ever since. My vitamin D levels are now OK.","Reviewed in the United Kingdom on 31 January 2024"
"49","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","tracey davison","I mean I hope I can’t blame the product ;)After taking this for a while (one per day as instructed)I had the worse ever rash all over my body more specifically my arms.I stopped taking the vit d and it slowly went down, my arms were blistered from my wrists to my shoulders and it spread over my stomach and legs :)2 months down the line and you can still see I have a partial rash over my body but it’s much betterSafe to say I’m sensitive to vit d","Reviewed in the United Kingdom on 21 February 2024"
"50","Vitabiotics Ultra Vitamin D Tablets 1000IU Optimum Level -96 count (Pack of 1)","5.0 out of 5 stars","Verified Purchase","Firefox","It will take some time to feel the effect of the tablets but they come in good condition and good timing too.","Reviewed in the United Kingdom on 12 February 2024"
