"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"11","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","4.7 out of 5 stars","Verified Purchase","E-L-Z","The sheath is sturdy plastic, and can be put on the other side as the handle, the ceramic sharpener is easy to use, give it a few strokes each side and the honing v is easy too, you just don't have to press,just the weight of it dragging. Haven't sharpened knives in years and had all my grandfather's are now shaving sharp and each took me a few minutes.","Reviewed in the United Kingdom on 1 February 2024"
"12","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","Marj","A handy little sharpener that works well when USED PROPERLY. Seems specifically made for small blades. Tidy and easy to carry.","Reviewed in the United Kingdom on 23 May 2013"
"13","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","3.0 out of 5 stars","Verified Purchase","E-L-Z","Nice wee addition to my kit...sharpens well...good price too.","Reviewed in the United Kingdom on 1 February 2024"
"14","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","A. Epicure","The Good ... I got one in the end, sadly at the full £13 tag, as the offer price meant you had to prove your age for some reason, nope, not for this product so I had to wait.  It's super useful for a light touch up in the field. With the rounded edge you can get your mushroom knife or similar well edged, and the groove is useful for the back edge of the point or a fishing hook. It's a touch up sharpener not a honing one.  The dual end thing is ok but no needed.The Bad ...  the price is to high, they used to be well under £10 and offered at £10. The top that covers the little V shaped sharpener needs to fit better and with more of a detent so you can feel it's home, sadly it comes of if you're not careful. Attention to detail, something lacking in most things these days.If you're going to sell a product at an elevated price the quality should be reflected. In all the years I've been on amazon I seen maybe on or two 5star products and this is not one of them.  As for the rating features of a product, we don't need to, it just confuses people and increases the rating.It's good but not that good. Useful but not essential. I like it, I bought it.","Reviewed in the United Kingdom on 13 February 2024"
"15","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","leithguy69","Tried lots of knife sharpeners for pocket knives bushcraft & kitchen knives, all of which I use most days, some were good, some a waste of money & alot of it as well, came across a you tube review of this one, which as it was victorinox got my interest, bought 2 one for field use one for home.Simple to use, borderline idiot proof & have to say I've used them on many knives & every one has finished by being as sharp or sharper than new.Ceramic part will only work on thinner bladed knives upto around 4mm dependent on grind, but simple cheap lasts well good quality 10/10 always have one handy.","Reviewed in the United Kingdom on 6 February 2024"
"16","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","A","Very handy size, excellent sharpener. Saves using the upturned bottom of a mug!","Reviewed in the United Kingdom on 5 October 2023"
"17","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","4.0 out of 5 stars","Verified Purchase","Swifty","Sleek but practical design.  Works really well as long as used properly (like most things really).  Easy to carry with good build quality.  If you’ve never sharpened a blade before I recommend you check on YouTube so you start off correctly.  Easy to carry into the field to sharpen your Swiss Army or most other knives to be honest.","Reviewed in the United Kingdom on 10 May 2023"
"18","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","Big D","Absolutely brilliant. Very easy to use.Just ordered two more so I can keep one in the kitchen and one in my van.You can sharpen at work, in front of the telly, up a mountain, no messing with water or anything, you can use it anywhere without a bench.I've used it to great effect on Pen Knives, Pocket Knives, Kitchen Knives, Sushi Knives, Carving Knives, Hunting Knives, Cutlery Steel, Carbon Steel, Razor Steel, all no problem with excellent results.Few tips :It's not a Chef's Steel, don't try and use it like one.Here's the biggie NEVER USE IT WITH YOUR HAND IN FRONT OF THE BLADE. Sorry for shouting.Just flip the blade so the edge is away from you and hold the sharpener behind the blade.Pick your angle and sweep left and right like you're shading on a line with a pencil.Don't saw across the blade. Always run along the blade, left right, handle to tip. You don't need to do long full sweeps, just keep it even.Like this it's impossible to cut yourself or scratch the flat of the knife.As the edge apexes you'll start pushing a burr over the apex.Keep flipping sides and reducing pressure until the burr reduces to nothing.If you're not getting a good edge you are either not properly apexed yet or you're using too much pressure and knackering up the apex.The last sweeps should feel like warm butter with a feather pressure.Test the edge on a single sheet of paper, that'll show you where you need to do more work.Scrub deposits off the sharpener on cardboard or a roll of paper.If you want to polish or strop the edge afterwards use a leather belt for razor steel or leather with polishing compound on it for harder steels.Yes, you can do a faster better job with £300 worth of Japanese Whetstones, but come on, are you a Sushi Chef or do you just want your knives to work properly? 🤔😂Anyway, this is much easier to use on smaller blades and doesn't make a mess.","Reviewed in the United Kingdom on 8 January 2024"
"19","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","D A Gordon","Handy little sharpener with swiss army quality. Bought it for camping but find it useful in the kitchen as well .You won't be sharpening a sword with it but for the average kitchen knife it is ideal.","Reviewed in the United Kingdom on 4 May 2023"
"20","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","GsyMoo","Great product and quick delivery","Reviewed in the United Kingdom on 8 April 2019"
"21","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","4.7 out of 5 stars","Verified Purchase","E-L-Z","The sheath is sturdy plastic, and can be put on the other side as the handle, the ceramic sharpener is easy to use, give it a few strokes each side and the honing v is easy too, you just don't have to press,just the weight of it dragging. Haven't sharpened knives in years and had all my grandfather's are now shaving sharp and each took me a few minutes.","Reviewed in the United Kingdom on 1 February 2024"
"22","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","Marj","A handy little sharpener that works well when USED PROPERLY. Seems specifically made for small blades. Tidy and easy to carry.","Reviewed in the United Kingdom on 23 May 2013"
"23","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","3.0 out of 5 stars","Verified Purchase","E-L-Z","Nice wee addition to my kit...sharpens well...good price too.","Reviewed in the United Kingdom on 1 February 2024"
"24","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","A. Epicure","The Good ... I got one in the end, sadly at the full £13 tag, as the offer price meant you had to prove your age for some reason, nope, not for this product so I had to wait.  It's super useful for a light touch up in the field. With the rounded edge you can get your mushroom knife or similar well edged, and the groove is useful for the back edge of the point or a fishing hook. It's a touch up sharpener not a honing one.  The dual end thing is ok but no needed.The Bad ...  the price is to high, they used to be well under £10 and offered at £10. The top that covers the little V shaped sharpener needs to fit better and with more of a detent so you can feel it's home, sadly it comes of if you're not careful. Attention to detail, something lacking in most things these days.If you're going to sell a product at an elevated price the quality should be reflected. In all the years I've been on amazon I seen maybe on or two 5star products and this is not one of them.  As for the rating features of a product, we don't need to, it just confuses people and increases the rating.It's good but not that good. Useful but not essential. I like it, I bought it.","Reviewed in the United Kingdom on 13 February 2024"
"25","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","leithguy69","Tried lots of knife sharpeners for pocket knives bushcraft & kitchen knives, all of which I use most days, some were good, some a waste of money & alot of it as well, came across a you tube review of this one, which as it was victorinox got my interest, bought 2 one for field use one for home.Simple to use, borderline idiot proof & have to say I've used them on many knives & every one has finished by being as sharp or sharper than new.Ceramic part will only work on thinner bladed knives upto around 4mm dependent on grind, but simple cheap lasts well good quality 10/10 always have one handy.","Reviewed in the United Kingdom on 6 February 2024"
"26","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","A","Very handy size, excellent sharpener. Saves using the upturned bottom of a mug!","Reviewed in the United Kingdom on 5 October 2023"
"27","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","4.0 out of 5 stars","Verified Purchase","Swifty","Sleek but practical design.  Works really well as long as used properly (like most things really).  Easy to carry with good build quality.  If you’ve never sharpened a blade before I recommend you check on YouTube so you start off correctly.  Easy to carry into the field to sharpen your Swiss Army or most other knives to be honest.","Reviewed in the United Kingdom on 10 May 2023"
"28","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","Big D","Absolutely brilliant. Very easy to use.Just ordered two more so I can keep one in the kitchen and one in my van.You can sharpen at work, in front of the telly, up a mountain, no messing with water or anything, you can use it anywhere without a bench.I've used it to great effect on Pen Knives, Pocket Knives, Kitchen Knives, Sushi Knives, Carving Knives, Hunting Knives, Cutlery Steel, Carbon Steel, Razor Steel, all no problem with excellent results.Few tips :It's not a Chef's Steel, don't try and use it like one.Here's the biggie NEVER USE IT WITH YOUR HAND IN FRONT OF THE BLADE. Sorry for shouting.Just flip the blade so the edge is away from you and hold the sharpener behind the blade.Pick your angle and sweep left and right like you're shading on a line with a pencil.Don't saw across the blade. Always run along the blade, left right, handle to tip. You don't need to do long full sweeps, just keep it even.Like this it's impossible to cut yourself or scratch the flat of the knife.As the edge apexes you'll start pushing a burr over the apex.Keep flipping sides and reducing pressure until the burr reduces to nothing.If you're not getting a good edge you are either not properly apexed yet or you're using too much pressure and knackering up the apex.The last sweeps should feel like warm butter with a feather pressure.Test the edge on a single sheet of paper, that'll show you where you need to do more work.Scrub deposits off the sharpener on cardboard or a roll of paper.If you want to polish or strop the edge afterwards use a leather belt for razor steel or leather with polishing compound on it for harder steels.Yes, you can do a faster better job with £300 worth of Japanese Whetstones, but come on, are you a Sushi Chef or do you just want your knives to work properly? 🤔😂Anyway, this is much easier to use on smaller blades and doesn't make a mess.","Reviewed in the United Kingdom on 8 January 2024"
"29","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","D A Gordon","Handy little sharpener with swiss army quality. Bought it for camping but find it useful in the kitchen as well .You won't be sharpening a sword with it but for the average kitchen knife it is ideal.","Reviewed in the United Kingdom on 4 May 2023"
"30","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","GsyMoo","Great product and quick delivery","Reviewed in the United Kingdom on 8 April 2019"
"31","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","4.7 out of 5 stars","Verified Purchase","E-L-Z","The sheath is sturdy plastic, and can be put on the other side as the handle, the ceramic sharpener is easy to use, give it a few strokes each side and the honing v is easy too, you just don't have to press,just the weight of it dragging. Haven't sharpened knives in years and had all my grandfather's are now shaving sharp and each took me a few minutes.","Reviewed in the United Kingdom on 1 February 2024"
"32","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","Marj","A handy little sharpener that works well when USED PROPERLY. Seems specifically made for small blades. Tidy and easy to carry.","Reviewed in the United Kingdom on 23 May 2013"
"33","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","3.0 out of 5 stars","Verified Purchase","E-L-Z","Nice wee addition to my kit...sharpens well...good price too.","Reviewed in the United Kingdom on 1 February 2024"
"34","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","A. Epicure","The Good ... I got one in the end, sadly at the full £13 tag, as the offer price meant you had to prove your age for some reason, nope, not for this product so I had to wait.  It's super useful for a light touch up in the field. With the rounded edge you can get your mushroom knife or similar well edged, and the groove is useful for the back edge of the point or a fishing hook. It's a touch up sharpener not a honing one.  The dual end thing is ok but no needed.The Bad ...  the price is to high, they used to be well under £10 and offered at £10. The top that covers the little V shaped sharpener needs to fit better and with more of a detent so you can feel it's home, sadly it comes of if you're not careful. Attention to detail, something lacking in most things these days.If you're going to sell a product at an elevated price the quality should be reflected. In all the years I've been on amazon I seen maybe on or two 5star products and this is not one of them.  As for the rating features of a product, we don't need to, it just confuses people and increases the rating.It's good but not that good. Useful but not essential. I like it, I bought it.","Reviewed in the United Kingdom on 13 February 2024"
"35","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","leithguy69","Tried lots of knife sharpeners for pocket knives bushcraft & kitchen knives, all of which I use most days, some were good, some a waste of money & alot of it as well, came across a you tube review of this one, which as it was victorinox got my interest, bought 2 one for field use one for home.Simple to use, borderline idiot proof & have to say I've used them on many knives & every one has finished by being as sharp or sharper than new.Ceramic part will only work on thinner bladed knives upto around 4mm dependent on grind, but simple cheap lasts well good quality 10/10 always have one handy.","Reviewed in the United Kingdom on 6 February 2024"
"36","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","A","Very handy size, excellent sharpener. Saves using the upturned bottom of a mug!","Reviewed in the United Kingdom on 5 October 2023"
"37","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","4.0 out of 5 stars","Verified Purchase","Swifty","Sleek but practical design.  Works really well as long as used properly (like most things really).  Easy to carry with good build quality.  If you’ve never sharpened a blade before I recommend you check on YouTube so you start off correctly.  Easy to carry into the field to sharpen your Swiss Army or most other knives to be honest.","Reviewed in the United Kingdom on 10 May 2023"
"38","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","Big D","Absolutely brilliant. Very easy to use.Just ordered two more so I can keep one in the kitchen and one in my van.You can sharpen at work, in front of the telly, up a mountain, no messing with water or anything, you can use it anywhere without a bench.I've used it to great effect on Pen Knives, Pocket Knives, Kitchen Knives, Sushi Knives, Carving Knives, Hunting Knives, Cutlery Steel, Carbon Steel, Razor Steel, all no problem with excellent results.Few tips :It's not a Chef's Steel, don't try and use it like one.Here's the biggie NEVER USE IT WITH YOUR HAND IN FRONT OF THE BLADE. Sorry for shouting.Just flip the blade so the edge is away from you and hold the sharpener behind the blade.Pick your angle and sweep left and right like you're shading on a line with a pencil.Don't saw across the blade. Always run along the blade, left right, handle to tip. You don't need to do long full sweeps, just keep it even.Like this it's impossible to cut yourself or scratch the flat of the knife.As the edge apexes you'll start pushing a burr over the apex.Keep flipping sides and reducing pressure until the burr reduces to nothing.If you're not getting a good edge you are either not properly apexed yet or you're using too much pressure and knackering up the apex.The last sweeps should feel like warm butter with a feather pressure.Test the edge on a single sheet of paper, that'll show you where you need to do more work.Scrub deposits off the sharpener on cardboard or a roll of paper.If you want to polish or strop the edge afterwards use a leather belt for razor steel or leather with polishing compound on it for harder steels.Yes, you can do a faster better job with £300 worth of Japanese Whetstones, but come on, are you a Sushi Chef or do you just want your knives to work properly? 🤔😂Anyway, this is much easier to use on smaller blades and doesn't make a mess.","Reviewed in the United Kingdom on 8 January 2024"
"39","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","D A Gordon","Handy little sharpener with swiss army quality. Bought it for camping but find it useful in the kitchen as well .You won't be sharpening a sword with it but for the average kitchen knife it is ideal.","Reviewed in the United Kingdom on 4 May 2023"
"40","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","GsyMoo","Great product and quick delivery","Reviewed in the United Kingdom on 8 April 2019"
"41","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","4.7 out of 5 stars","Verified Purchase","E-L-Z","The sheath is sturdy plastic, and can be put on the other side as the handle, the ceramic sharpener is easy to use, give it a few strokes each side and the honing v is easy too, you just don't have to press,just the weight of it dragging. Haven't sharpened knives in years and had all my grandfather's are now shaving sharp and each took me a few minutes.","Reviewed in the United Kingdom on 1 February 2024"
"42","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","Marj","A handy little sharpener that works well when USED PROPERLY. Seems specifically made for small blades. Tidy and easy to carry.","Reviewed in the United Kingdom on 23 May 2013"
"43","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","3.0 out of 5 stars","Verified Purchase","E-L-Z","Nice wee addition to my kit...sharpens well...good price too.","Reviewed in the United Kingdom on 1 February 2024"
"44","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","A. Epicure","The Good ... I got one in the end, sadly at the full £13 tag, as the offer price meant you had to prove your age for some reason, nope, not for this product so I had to wait.  It's super useful for a light touch up in the field. With the rounded edge you can get your mushroom knife or similar well edged, and the groove is useful for the back edge of the point or a fishing hook. It's a touch up sharpener not a honing one.  The dual end thing is ok but no needed.The Bad ...  the price is to high, they used to be well under £10 and offered at £10. The top that covers the little V shaped sharpener needs to fit better and with more of a detent so you can feel it's home, sadly it comes of if you're not careful. Attention to detail, something lacking in most things these days.If you're going to sell a product at an elevated price the quality should be reflected. In all the years I've been on amazon I seen maybe on or two 5star products and this is not one of them.  As for the rating features of a product, we don't need to, it just confuses people and increases the rating.It's good but not that good. Useful but not essential. I like it, I bought it.","Reviewed in the United Kingdom on 13 February 2024"
"45","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","leithguy69","Tried lots of knife sharpeners for pocket knives bushcraft & kitchen knives, all of which I use most days, some were good, some a waste of money & alot of it as well, came across a you tube review of this one, which as it was victorinox got my interest, bought 2 one for field use one for home.Simple to use, borderline idiot proof & have to say I've used them on many knives & every one has finished by being as sharp or sharper than new.Ceramic part will only work on thinner bladed knives upto around 4mm dependent on grind, but simple cheap lasts well good quality 10/10 always have one handy.","Reviewed in the United Kingdom on 6 February 2024"
"46","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","A","Very handy size, excellent sharpener. Saves using the upturned bottom of a mug!","Reviewed in the United Kingdom on 5 October 2023"
"47","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","4.0 out of 5 stars","Verified Purchase","Swifty","Sleek but practical design.  Works really well as long as used properly (like most things really).  Easy to carry with good build quality.  If you’ve never sharpened a blade before I recommend you check on YouTube so you start off correctly.  Easy to carry into the field to sharpen your Swiss Army or most other knives to be honest.","Reviewed in the United Kingdom on 10 May 2023"
"48","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","Big D","Absolutely brilliant. Very easy to use.Just ordered two more so I can keep one in the kitchen and one in my van.You can sharpen at work, in front of the telly, up a mountain, no messing with water or anything, you can use it anywhere without a bench.I've used it to great effect on Pen Knives, Pocket Knives, Kitchen Knives, Sushi Knives, Carving Knives, Hunting Knives, Cutlery Steel, Carbon Steel, Razor Steel, all no problem with excellent results.Few tips :It's not a Chef's Steel, don't try and use it like one.Here's the biggie NEVER USE IT WITH YOUR HAND IN FRONT OF THE BLADE. Sorry for shouting.Just flip the blade so the edge is away from you and hold the sharpener behind the blade.Pick your angle and sweep left and right like you're shading on a line with a pencil.Don't saw across the blade. Always run along the blade, left right, handle to tip. You don't need to do long full sweeps, just keep it even.Like this it's impossible to cut yourself or scratch the flat of the knife.As the edge apexes you'll start pushing a burr over the apex.Keep flipping sides and reducing pressure until the burr reduces to nothing.If you're not getting a good edge you are either not properly apexed yet or you're using too much pressure and knackering up the apex.The last sweeps should feel like warm butter with a feather pressure.Test the edge on a single sheet of paper, that'll show you where you need to do more work.Scrub deposits off the sharpener on cardboard or a roll of paper.If you want to polish or strop the edge afterwards use a leather belt for razor steel or leather with polishing compound on it for harder steels.Yes, you can do a faster better job with £300 worth of Japanese Whetstones, but come on, are you a Sushi Chef or do you just want your knives to work properly? 🤔😂Anyway, this is much easier to use on smaller blades and doesn't make a mess.","Reviewed in the United Kingdom on 8 January 2024"
"49","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","D A Gordon","Handy little sharpener with swiss army quality. Bought it for camping but find it useful in the kitchen as well .You won't be sharpening a sword with it but for the average kitchen knife it is ideal.","Reviewed in the United Kingdom on 4 May 2023"
"50","Victorinox Swiss Army Knife Sharpener, Dual Knife Sharpener Professional, Swiss Made, Portable, Black/Red","5.0 out of 5 stars","Verified Purchase","GsyMoo","Great product and quick delivery","Reviewed in the United Kingdom on 8 April 2019"
