"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"11","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.3 out of 5 stars","Verified Purchase","Mr I.","I have used Norton for years now and am happy with the service provided; together with the level of security, and the features available.","Reviewed in the United Kingdom on 10 January 2024"
"12","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","JosAber","I usually buy directly from Norton but this time decided to buy from Amazon because the price is so much better for literally the same thing. I was worried that maybe there is a catch but so far everything is good. I’ve installed it with no problem and it works perfectly. As other users have said: they do ask for bank/PayPal details so that they can automatically renew next year but they ask you for that when you buy directly from Norton and I just switch off renewal 35 days before expiry. You can also switch it off as soon as you installed the product but I keep mine for as long as I can because of a Virus Removal Service that only applies if you are enrolled into automatic renewal.","Reviewed in the United Kingdom on 28 February 2024"
"13","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","1.0 out of 5 stars","Verified Purchase","steven osbourn","Much better option than Norton’s auto renewal cost.","Reviewed in the United Kingdom on 19 February 2024"
"14","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Cassie","Very cheap, but the vpn doesn't work for tv app like bbci player, channel 4 app ECT. Anti virus greatP.s vpn best for surfing and banking almost all round protection","Reviewed in the United Kingdom on 28 January 2024"
"15","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Paul D.","Easy installation. The subscription may maybe too expensive after the first year (around £80).  The UI is very clean. The user experience is overall positive.I don't like the internal self-promotion popups (e.g. Automatic driver installations). It shows for instance your outdated drivers then would offer you a two-month trial period where you would have to enter your card details again (+£40 subscription). Just add the feature to the bundle. It gives a feeling of an in-app purchase feature or that the antivirus is incomplete.Norton is a great antivirus. They managed to clean the bad rep they had a long time ago. I feel this antivirus is superior to the others I tried (BitDefender, Avast, AV, Windows Defender, Panda...), however quite costly.On a security level, it is maybe on the same level as Kaspersky when it was safe to use.It is better than BitDefender for me because it didn't break Nodejs or Powershell.I removed one star for the subscription cost.","Reviewed in the United Kingdom on 26 February 2024"
"16","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","tim","It refused to install with an error.Saying it was invalid in UK.Then after a bit of fiddling it finally did.No idea what the issue was.Will try on another Laptop and may update this depending upon what happens.","Reviewed in the United Kingdom on 11 February 2024"
"17","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Patrice","Got this for my annual renewal - cheaper than from Norton.  Like their product, have used it for over 15 years but, as usual, they are not good with price of renewal subs.Recommended.","Reviewed in the United Kingdom on 1 November 2023"
"18","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","akkw","This is really simple to install, just pop the code in and install the app to your device. It does do the annoying thing all these providers do in automatically signing you up for renewal next year at 4 times the cost. It seems a bit ironic that I bought this to keep myself safe online and here I am needlessly needing to share credit card details.It does its job in blocking possibly dodgy WiFi connections but also seems to think my home WiFi isn't safe.Overall a good product","Reviewed in the United Kingdom on 17 January 2024"
"19","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Happy Pete","I've been using Norton products for years to protect my PC, laptop and mobile, and (touch wood) they have kept me safe.  I cannot say the same about other brands of anti-virus etc that I used previously.  The latest version of 360 lives up to my high expectations for the product, which I purchased as an online download.  Norton really is the best!","Reviewed in the United Kingdom on 20 February 2024"
"20","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Tom","Overall Norton 360 is great. Better than who I've previously been with for years, McAfee. Every feature seems to run as described but the Credit Services feature is only available for US users which was not clearly stated... after attempting to sign up multiple times over 2 weeks, I only found out I couldn't by calling customer services.","Reviewed in the United Kingdom on 15 December 2023"
"21","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.3 out of 5 stars","Verified Purchase","Mr I.","Took a little while to install as the process did not seem automatic; if you were a complete silver surfer you might have struggled.","Reviewed in the United Kingdom on 10 January 2024"
"22","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","JosAber","Good value for money and even I could install it at 74 years old , seems to be working ok so no complaints .","Reviewed in the United Kingdom on 28 February 2024"
"23","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","1.0 out of 5 stars","Verified Purchase","paul smith","I am a no tech person.this was easy to install. Lots of support offered.To avoid high prices next year I have already unsubscribed. I am still covered for the year.","Reviewed in the United Kingdom on 19 January 2024"
"24","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Norman","Easy to use once you put the product key in. Will recommend","Reviewed in the United Kingdom on 7 February 2024"
"25","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Babs","no continuation from other supply / antivirus product have to re introduce everything lost so much and confusing not much guidance for low tec personnel  if you are up to speed then ok fair enough but still awkward  but have to use it will not renew I suspect as others who are on my contract have yet to let me know if ok","Reviewed in the United Kingdom on 18 February 2024"
"26","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Reggie","I always go for Norton. Better pricing than local stores so always renew and buy from Amazon. Really easy to set up.","Reviewed in the United Kingdom on 17 January 2024"
"27","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Mark Ramsey","I only really want to promote this because I get so angry every year when Norton try to renew my subscription for nearly £100.Their software is good and has kept me clear of disasters for many years now. The only negative is that they get you to agree to auto-renewal, hoping to overcharge you in year 2.As long as you turn that off and buy a new code every year, you’ll be as happy as I pretend to be.","Reviewed in the United Kingdom on 22 February 2024"
"28","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","3.0 out of 5 stars","Verified Purchase","Mark Ramsey","Does what it says it would.","Reviewed in the United Kingdom on 17 February 2024"
"29","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","3.0 out of 5 stars","Verified Purchase","bugging about","great","Reviewed in the United Kingdom on 21 January 2024"
"30","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","T. Knight","does what i expected , easy to download and install on computer and phones.","Reviewed in the United Kingdom on 26 February 2024"
"31","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.3 out of 5 stars","Verified Purchase","Mr I.","All set up straight forward on MacBook Air, iPhone & iPad linking together, just create a temporary email with a figure and change it every year (don’t use Norton password app) then it only costs £14.99 every year 😊","Reviewed in the United Kingdom on 10 January 2024"
"32","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","JosAber","I have been a long term user of Norton Anti-Virus software and to date has never let me down","Reviewed in the United Kingdom on 28 February 2024"
"33","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","1.0 out of 5 stars","Verified Purchase","Smaller than expected","Does what it says on the box","Reviewed in the United Kingdom on 4 February 2024"
"34","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Thomas Watt","great does the job thankyou","Reviewed in the United Kingdom on 29 December 2023"
"35","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Thomas C","just the job","Reviewed in the United Kingdom on 20 February 2024"
"36","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","graeme stott","Bargain. Dont forget to cancel auto renew","Reviewed in the United Kingdom on 20 February 2024"
"37","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Mrrobertfmason","Norton seems to do its job,  previous to using Norton I always used Bullguard with all its features, to me it was a good all round product since Norton took over Bullguard it has been cut back to a basic internet security and all the other features that came with Bullguard  are offered continually with advertisements as extras to be paid for so if I could find another internet security provider like Bullguard I would use that company as opposed to Norton.","Reviewed in the United Kingdom on 22 February 2024"
"38","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Drip fed fred","When I first got a computer, within  the first week I got a virus. A silly virus but none the less a pain in the bottom.  When turned it on, the screen would be populated by all the apps that were available at the time, and to access them one would move the curser via the mouse to the app. Click and it would open. Well the virus I had would make the App move away from the curser or it would change to something else..  I found a free scan by Norton Symantic or some such name. It ran and said we found a problem and fixed it for you.After that I have been loyal to Norton. The only thing I dislike is the Add on's they want to charge you for.","Reviewed in the United Kingdom on 20 February 2024"
"39","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Mr. M","Really like the Password Manager and that can use this on 10 devices with some handy cloud storage too.","Reviewed in the United Kingdom on 7 November 2023"
"40","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Just passing thro'","Always cancel any auto renew and just buy it again when it expires. So much cheaper than via Norton.","Reviewed in the United Kingdom on 16 December 2023"
"41","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.3 out of 5 stars","Verified Purchase","Mr I.","Why does Norton insist on Automatic renewal? I would just simply like to buy a subscription for a specified period. This time I had to call their customer service to get them to activate without automatic renewal. If it's the same story next year I will be looking elsewhere.","Reviewed in the United Kingdom on 10 January 2024"
"42","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","JosAber","I bought this (3 devices) and it works on our android phones (unfortunately it won't download onto Chrome).  It works well and I note some scam emails sent directly to the scam folder.  It also warns me when I am researching things and stray onto a phony site.  Well worth the money for peace of mind.","Reviewed in the United Kingdom on 28 February 2024"
"43","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","1.0 out of 5 stars","Verified Purchase","Iain Phillips","Norton is a trusted product was happy with price and delivery","Reviewed in the United Kingdom on 12 February 2024"
"44","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","3.0 out of 5 stars","Verified Purchase","Lia A","Does the job. Good price","Reviewed in the United Kingdom on 20 January 2024"
"45","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Sean-Leigh","there was nothing to dislike a genuine norton premium 360 for ten devices and 15 months for £15 it was a steal","Reviewed in the United Kingdom on 12 February 2024"
"46","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Mr David R Cole","I have used Norton for many years.  Rather than renew my subscription, it was much cheaper to buy this new item from Amazon for 15 months cover on 10 devices.  Easy to logon to my account and type in the serial number to activate the service and download to my devices - PC/Mac/2x iPhones/Android tablet etc.","Reviewed in the United Kingdom on 13 February 2024"
"47","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Mr Johnson","Bought to extend Norton for another year. Much better value than buying direct from Norton. While you have to subscribe this can be turned off in your account. Internet/anti virus protection is essential. Norton is a bit of a 'marmite' product to some. Fortunately, we like marmite!","Reviewed in the United Kingdom on 4 February 2024"
"48","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","Andrew Griffin","Seems to do the job but sick and tired of these antivirus services sending me daily pop ups with more options to give them more money ie drivers out of date pay this to keep everything up to date.","Reviewed in the United Kingdom on 11 January 2024"
"49","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","5.0 out of 5 stars","Verified Purchase","GRH","Had Norton for years great price, Easy install and easy interface.","Reviewed in the United Kingdom on 19 November 2023"
"50","Norton 360 Deluxe 2024, Antivirus software for 5 Devices and 1-year subscription with automatic renewal, Includes Secure VPN and Password Manager, PC/Mac/iOS/Android, Activation Code by email","4.0 out of 5 stars","Verified Purchase","Elderwolf","A bit of a fiddly set up proceedure but once installed it works fine. Integrates with windows without any problems.","Reviewed in the United Kingdom on 12 February 2024"
