"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"11","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","4.6 out of 5 stars","Verified Purchase","primeuser101","I’ve tried many different products to remove stains, but none of them worked as well as this one. Dr. Beckmann Carpet Stain Remover is amazing. It removes new and dried-in stains, even the ones that have been there for months. It works on all kinds of stains, such as coffee, wine, mud, chocolate, and more. It also eliminates odors and leaves a fresh scent.The product comes with a 650 ml bottle and an applicator brush. The bottle has a nozzle that allows you to spray the product directly on the stain. The applicator brush has stiff bristles that help to scrub the stain and lift it off the carpet fibers. The product is easy to use and doesn’t require any rinsing or vacuuming. You just spray, brush, and blot with a clean cloth. The stain disappears in minutes.The only thing I don’t like about this product is that it’s quite expensive. However, I think it’s worth it, because it saves me time and money in the long run. I don’t have to hire a professional carpet cleaner or replace my carpets. I can keep them looking new and clean with this product.Overall, this is a fantastic product for anyone who has carpets and pets or kids. It removes stains quickly and effectively, and it’s easy to use. It’s a miracle worker for stubborn carpet stains. I would highly recommend this product to anyone who needs a reliable carpet cleaner.","Reviewed in the United Kingdom on 15 December 2023"
"12","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","heather","I had nothing left to lose by trying another product for a horrid dog sick stain on a pale grey stair carpet. I’d tried literally everything. Tried this stuff and it was gone in one go. Totally amazing considering the price as well. I’m stocking up!","Reviewed in the United Kingdom on 28 February 2024"
"13","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","3.0 out of 5 stars","Verified Purchase","primeuser101","The best stain remover for me, always works, good to have on hand. Quick to use with the scrubby head. Must admit, I have refilled my bottle with another carpet cleaner a few times now!","Reviewed in the United Kingdom on 15 December 2023"
"14","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","katina lowe","I used this Dr Beckmann stain remover bottle and brush assembly to remove a red wine stain that had dried into the fitted carpet despite attempts by others with various chemicals and also a carpet cleaning machine to remove it.Working as per instructions it cleared most of the very large stain in about five minutes.I then used the machine to rinse out all the deep seated residues of Dr Beckmann and stain, and here the previously ineffective
  
machine







  
  
    suddenly proved very useful leaving the carpet almost dry.  If you know where the stain was, then you can just about see it, but on-one else will notice it.The only quibble I have is that the seal on the bottle is now open and there is no alternative cap I can find to fit it.","Reviewed in the United Kingdom on 25 February 2024"
"15","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Guy Mawson","This product is amazing, from red wine ,pet urine,anything, cleans ,with no stains,completely disappears.fantastic product,and brilliant  price.My go to stain remover ,everytime","Reviewed in the United Kingdom on 15 December 2023"
"16","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","4.0 out of 5 stars","Verified Purchase","R. F. Stevens","Quick and easy to use. Mess and fuss free. Really effective. Highly recommended","Reviewed in the United Kingdom on 31 January 2024"
"17","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Taylor Yusuf","Found a red stain on carpet and this was so easy to use and got stain up .my daughters use there's a lot if 1 of their cats is sick on carpet this gets it up straightaway","Reviewed in the United Kingdom on 21 February 2024"
"18","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Jo","We have 2 small dogs who sometimes have upset tummies......we always use Dr Beckmann's.  It's a little more expensive than some on the market, but is extremely reliable - our carpets always end up stain-free in minutes.  Works first time, every time - and that's exactly what we want!  We wouldn't dream of using anything else.  Highly recommended!","Reviewed in the United Kingdom on 4 February 2024"
"19","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Jo","As my title eludes to... my toddler somehow managed to smear make up into my cream carper. Absolute nightmare. Enter Dr Beckman's carpet cleaner. Did a magnificent job considering I avoided the mess for a food few days before scrubbing this into the carpet.It works, it lifted the stain brilliantly, the best way I've found it to rub this in (as per the bottle) and then really heavily dab a cloth (or baby wipes in my case) and the foam lifts the stain out into the cloth.","Reviewed in the United Kingdom on 28 February 2024"
"20","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","heather","We had a puppy for a week over Christmas, my daughter sensibly kept the puppy away from the kids until after the festivities, they got a cute gift after New Year. Imagine an eight week old puppy running wild in your living room because the cats hate him and you are responsible for handing him back with two eyes intact and functioning?Now imagine your carpet if you aren’t quick enough to carry him to the garden? This stuff is amazing, has saved a fortune in cleaning bills and it totally works. Highly recommend.","Reviewed in the United Kingdom on 27 February 2024"
"21","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","4.6 out of 5 stars","Verified Purchase","primeuser101","I’ve tried many different products to remove stains, but none of them worked as well as this one. Dr. Beckmann Carpet Stain Remover is amazing. It removes new and dried-in stains, even the ones that have been there for months. It works on all kinds of stains, such as coffee, wine, mud, chocolate, and more. It also eliminates odors and leaves a fresh scent.The product comes with a 650 ml bottle and an applicator brush. The bottle has a nozzle that allows you to spray the product directly on the stain. The applicator brush has stiff bristles that help to scrub the stain and lift it off the carpet fibers. The product is easy to use and doesn’t require any rinsing or vacuuming. You just spray, brush, and blot with a clean cloth. The stain disappears in minutes.The only thing I don’t like about this product is that it’s quite expensive. However, I think it’s worth it, because it saves me time and money in the long run. I don’t have to hire a professional carpet cleaner or replace my carpets. I can keep them looking new and clean with this product.Overall, this is a fantastic product for anyone who has carpets and pets or kids. It removes stains quickly and effectively, and it’s easy to use. It’s a miracle worker for stubborn carpet stains. I would highly recommend this product to anyone who needs a reliable carpet cleaner.","Reviewed in the United Kingdom on 15 December 2023"
"22","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","heather","I had nothing left to lose by trying another product for a horrid dog sick stain on a pale grey stair carpet. I’d tried literally everything. Tried this stuff and it was gone in one go. Totally amazing considering the price as well. I’m stocking up!","Reviewed in the United Kingdom on 28 February 2024"
"23","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","3.0 out of 5 stars","Verified Purchase","primeuser101","The best stain remover for me, always works, good to have on hand. Quick to use with the scrubby head. Must admit, I have refilled my bottle with another carpet cleaner a few times now!","Reviewed in the United Kingdom on 15 December 2023"
"24","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","katina lowe","I used this Dr Beckmann stain remover bottle and brush assembly to remove a red wine stain that had dried into the fitted carpet despite attempts by others with various chemicals and also a carpet cleaning machine to remove it.Working as per instructions it cleared most of the very large stain in about five minutes.I then used the machine to rinse out all the deep seated residues of Dr Beckmann and stain, and here the previously ineffective
  
machine







  
  
    suddenly proved very useful leaving the carpet almost dry.  If you know where the stain was, then you can just about see it, but on-one else will notice it.The only quibble I have is that the seal on the bottle is now open and there is no alternative cap I can find to fit it.","Reviewed in the United Kingdom on 25 February 2024"
"25","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Guy Mawson","This product is amazing, from red wine ,pet urine,anything, cleans ,with no stains,completely disappears.fantastic product,and brilliant  price.My go to stain remover ,everytime","Reviewed in the United Kingdom on 15 December 2023"
"26","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","4.0 out of 5 stars","Verified Purchase","R. F. Stevens","Quick and easy to use. Mess and fuss free. Really effective. Highly recommended","Reviewed in the United Kingdom on 31 January 2024"
"27","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Taylor Yusuf","Found a red stain on carpet and this was so easy to use and got stain up .my daughters use there's a lot if 1 of their cats is sick on carpet this gets it up straightaway","Reviewed in the United Kingdom on 21 February 2024"
"28","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Jo","We have 2 small dogs who sometimes have upset tummies......we always use Dr Beckmann's.  It's a little more expensive than some on the market, but is extremely reliable - our carpets always end up stain-free in minutes.  Works first time, every time - and that's exactly what we want!  We wouldn't dream of using anything else.  Highly recommended!","Reviewed in the United Kingdom on 4 February 2024"
"29","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Jo","As my title eludes to... my toddler somehow managed to smear make up into my cream carper. Absolute nightmare. Enter Dr Beckman's carpet cleaner. Did a magnificent job considering I avoided the mess for a food few days before scrubbing this into the carpet.It works, it lifted the stain brilliantly, the best way I've found it to rub this in (as per the bottle) and then really heavily dab a cloth (or baby wipes in my case) and the foam lifts the stain out into the cloth.","Reviewed in the United Kingdom on 28 February 2024"
"30","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","heather","We had a puppy for a week over Christmas, my daughter sensibly kept the puppy away from the kids until after the festivities, they got a cute gift after New Year. Imagine an eight week old puppy running wild in your living room because the cats hate him and you are responsible for handing him back with two eyes intact and functioning?Now imagine your carpet if you aren’t quick enough to carry him to the garden? This stuff is amazing, has saved a fortune in cleaning bills and it totally works. Highly recommend.","Reviewed in the United Kingdom on 27 February 2024"
"31","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","4.6 out of 5 stars","Verified Purchase","primeuser101","I’ve tried many different products to remove stains, but none of them worked as well as this one. Dr. Beckmann Carpet Stain Remover is amazing. It removes new and dried-in stains, even the ones that have been there for months. It works on all kinds of stains, such as coffee, wine, mud, chocolate, and more. It also eliminates odors and leaves a fresh scent.The product comes with a 650 ml bottle and an applicator brush. The bottle has a nozzle that allows you to spray the product directly on the stain. The applicator brush has stiff bristles that help to scrub the stain and lift it off the carpet fibers. The product is easy to use and doesn’t require any rinsing or vacuuming. You just spray, brush, and blot with a clean cloth. The stain disappears in minutes.The only thing I don’t like about this product is that it’s quite expensive. However, I think it’s worth it, because it saves me time and money in the long run. I don’t have to hire a professional carpet cleaner or replace my carpets. I can keep them looking new and clean with this product.Overall, this is a fantastic product for anyone who has carpets and pets or kids. It removes stains quickly and effectively, and it’s easy to use. It’s a miracle worker for stubborn carpet stains. I would highly recommend this product to anyone who needs a reliable carpet cleaner.","Reviewed in the United Kingdom on 15 December 2023"
"32","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","heather","I had nothing left to lose by trying another product for a horrid dog sick stain on a pale grey stair carpet. I’d tried literally everything. Tried this stuff and it was gone in one go. Totally amazing considering the price as well. I’m stocking up!","Reviewed in the United Kingdom on 28 February 2024"
"33","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","3.0 out of 5 stars","Verified Purchase","primeuser101","The best stain remover for me, always works, good to have on hand. Quick to use with the scrubby head. Must admit, I have refilled my bottle with another carpet cleaner a few times now!","Reviewed in the United Kingdom on 15 December 2023"
"34","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","katina lowe","I used this Dr Beckmann stain remover bottle and brush assembly to remove a red wine stain that had dried into the fitted carpet despite attempts by others with various chemicals and also a carpet cleaning machine to remove it.Working as per instructions it cleared most of the very large stain in about five minutes.I then used the machine to rinse out all the deep seated residues of Dr Beckmann and stain, and here the previously ineffective
  
machine







  
  
    suddenly proved very useful leaving the carpet almost dry.  If you know where the stain was, then you can just about see it, but on-one else will notice it.The only quibble I have is that the seal on the bottle is now open and there is no alternative cap I can find to fit it.","Reviewed in the United Kingdom on 25 February 2024"
"35","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Guy Mawson","This product is amazing, from red wine ,pet urine,anything, cleans ,with no stains,completely disappears.fantastic product,and brilliant  price.My go to stain remover ,everytime","Reviewed in the United Kingdom on 15 December 2023"
"36","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","4.0 out of 5 stars","Verified Purchase","R. F. Stevens","Quick and easy to use. Mess and fuss free. Really effective. Highly recommended","Reviewed in the United Kingdom on 31 January 2024"
"37","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Taylor Yusuf","Found a red stain on carpet and this was so easy to use and got stain up .my daughters use there's a lot if 1 of their cats is sick on carpet this gets it up straightaway","Reviewed in the United Kingdom on 21 February 2024"
"38","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Jo","We have 2 small dogs who sometimes have upset tummies......we always use Dr Beckmann's.  It's a little more expensive than some on the market, but is extremely reliable - our carpets always end up stain-free in minutes.  Works first time, every time - and that's exactly what we want!  We wouldn't dream of using anything else.  Highly recommended!","Reviewed in the United Kingdom on 4 February 2024"
"39","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Jo","As my title eludes to... my toddler somehow managed to smear make up into my cream carper. Absolute nightmare. Enter Dr Beckman's carpet cleaner. Did a magnificent job considering I avoided the mess for a food few days before scrubbing this into the carpet.It works, it lifted the stain brilliantly, the best way I've found it to rub this in (as per the bottle) and then really heavily dab a cloth (or baby wipes in my case) and the foam lifts the stain out into the cloth.","Reviewed in the United Kingdom on 28 February 2024"
"40","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","heather","We had a puppy for a week over Christmas, my daughter sensibly kept the puppy away from the kids until after the festivities, they got a cute gift after New Year. Imagine an eight week old puppy running wild in your living room because the cats hate him and you are responsible for handing him back with two eyes intact and functioning?Now imagine your carpet if you aren’t quick enough to carry him to the garden? This stuff is amazing, has saved a fortune in cleaning bills and it totally works. Highly recommend.","Reviewed in the United Kingdom on 27 February 2024"
"41","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","4.6 out of 5 stars","Verified Purchase","primeuser101","I’ve tried many different products to remove stains, but none of them worked as well as this one. Dr. Beckmann Carpet Stain Remover is amazing. It removes new and dried-in stains, even the ones that have been there for months. It works on all kinds of stains, such as coffee, wine, mud, chocolate, and more. It also eliminates odors and leaves a fresh scent.The product comes with a 650 ml bottle and an applicator brush. The bottle has a nozzle that allows you to spray the product directly on the stain. The applicator brush has stiff bristles that help to scrub the stain and lift it off the carpet fibers. The product is easy to use and doesn’t require any rinsing or vacuuming. You just spray, brush, and blot with a clean cloth. The stain disappears in minutes.The only thing I don’t like about this product is that it’s quite expensive. However, I think it’s worth it, because it saves me time and money in the long run. I don’t have to hire a professional carpet cleaner or replace my carpets. I can keep them looking new and clean with this product.Overall, this is a fantastic product for anyone who has carpets and pets or kids. It removes stains quickly and effectively, and it’s easy to use. It’s a miracle worker for stubborn carpet stains. I would highly recommend this product to anyone who needs a reliable carpet cleaner.","Reviewed in the United Kingdom on 15 December 2023"
"42","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","heather","I had nothing left to lose by trying another product for a horrid dog sick stain on a pale grey stair carpet. I’d tried literally everything. Tried this stuff and it was gone in one go. Totally amazing considering the price as well. I’m stocking up!","Reviewed in the United Kingdom on 28 February 2024"
"43","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","3.0 out of 5 stars","Verified Purchase","primeuser101","The best stain remover for me, always works, good to have on hand. Quick to use with the scrubby head. Must admit, I have refilled my bottle with another carpet cleaner a few times now!","Reviewed in the United Kingdom on 15 December 2023"
"44","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","katina lowe","I used this Dr Beckmann stain remover bottle and brush assembly to remove a red wine stain that had dried into the fitted carpet despite attempts by others with various chemicals and also a carpet cleaning machine to remove it.Working as per instructions it cleared most of the very large stain in about five minutes.I then used the machine to rinse out all the deep seated residues of Dr Beckmann and stain, and here the previously ineffective
  
machine







  
  
    suddenly proved very useful leaving the carpet almost dry.  If you know where the stain was, then you can just about see it, but on-one else will notice it.The only quibble I have is that the seal on the bottle is now open and there is no alternative cap I can find to fit it.","Reviewed in the United Kingdom on 25 February 2024"
"45","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Guy Mawson","This product is amazing, from red wine ,pet urine,anything, cleans ,with no stains,completely disappears.fantastic product,and brilliant  price.My go to stain remover ,everytime","Reviewed in the United Kingdom on 15 December 2023"
"46","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","4.0 out of 5 stars","Verified Purchase","R. F. Stevens","Quick and easy to use. Mess and fuss free. Really effective. Highly recommended","Reviewed in the United Kingdom on 31 January 2024"
"47","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Taylor Yusuf","Found a red stain on carpet and this was so easy to use and got stain up .my daughters use there's a lot if 1 of their cats is sick on carpet this gets it up straightaway","Reviewed in the United Kingdom on 21 February 2024"
"48","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Jo","We have 2 small dogs who sometimes have upset tummies......we always use Dr Beckmann's.  It's a little more expensive than some on the market, but is extremely reliable - our carpets always end up stain-free in minutes.  Works first time, every time - and that's exactly what we want!  We wouldn't dream of using anything else.  Highly recommended!","Reviewed in the United Kingdom on 4 February 2024"
"49","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","Jo","As my title eludes to... my toddler somehow managed to smear make up into my cream carper. Absolute nightmare. Enter Dr Beckman's carpet cleaner. Did a magnificent job considering I avoided the mess for a food few days before scrubbing this into the carpet.It works, it lifted the stain brilliantly, the best way I've found it to rub this in (as per the bottle) and then really heavily dab a cloth (or baby wipes in my case) and the foam lifts the stain out into the cloth.","Reviewed in the United Kingdom on 28 February 2024"
"50","Dr. Beckmann Carpet Stain Remover | Removes New and Dried-in Stains | Includes Applicator Brush, 650 ml","5.0 out of 5 stars","Verified Purchase","heather","We had a puppy for a week over Christmas, my daughter sensibly kept the puppy away from the kids until after the festivities, they got a cute gift after New Year. Imagine an eight week old puppy running wild in your living room because the cats hate him and you are responsible for handing him back with two eyes intact and functioning?Now imagine your carpet if you aren’t quick enough to carry him to the garden? This stuff is amazing, has saved a fortune in cleaning bills and it totally works. Highly recommend.","Reviewed in the United Kingdom on 27 February 2024"
