"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"14","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Amazon Customer","A little harsh but its pretty decent","Reviewed in the United Kingdom on 21 December 2023"
"15","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Matt","Quality drink, more than fair price.","Reviewed in the United Kingdom on 26 November 2023"
"16","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Fearny","A very nice taste drunk and gone, will buy again :0)","Reviewed in the United Kingdom on 24 July 2023"
"17","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","4.0 out of 5 stars","Verified Purchase","Kindle Customer","Lovely drink, more mellow than JD. Great value for money too!","Reviewed in the United Kingdom on 26 January 2024"
"18","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","michael","I've tried a number of bourbons and this is the first one I've found nice.  Jack Daniels tastes just mouldy to me!  This had a variety of levels of flavour, and is reviewed well by bourbon experts.  It's very much like a more expensive drink.  Smooth, and slightly sweet from the corn.","Reviewed in the United Kingdom on 11 February 2024"
"19","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Tony","Taste has really grown on me. Like to drink a little of this neat of an evening and at first, I wasn't too taken with it after last drinking Bulleit Bourbon. This at 40% came over a little more strong tasting [Bulleit was 45%] but now getting different taste experience with this and even prefer this slightly if anything. Would buy again and is nice to drink straight. Not yet tried mixed but I am peculiar with whisky, not really liking with American, lemonade or water. Would recommend and buy again if on offer.","Reviewed in the United Kingdom on 6 January 2024"
"20","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Hangonamo","was gifted but enjoyed","Reviewed in the United Kingdom on 25 September 2023"
"21","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","4.7 out of 5 stars","Verified Purchase","Sean","I actually think this is one of the best spirits out there. Price wise for me it's at the top. It hits the right notes, the hint of vanilla, slight charred oak finish, a smoothness that lingers. I've even had the pricier stuff from the buffalo trace distillery and although they're also phenomal, they just get out classed due to the price ratio.For a bit extra fun, when ever I drink scotch I always compare it to buffalo trace. Being from the UK I have easy access to very good scotch in any average bar. I have yet still to find something that beats this whisky (whiskey to my American friends)","Reviewed in the United Kingdom on 26 October 2023"
"22","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Theo H.","An excellent, flavoursome bourbon! Great price!","Reviewed in the United Kingdom on 24 November 2022"
"23","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","3.0 out of 5 stars","Verified Purchase","Sean","My bar has a bottle of BT in permanent residence. Great in an Old Fashioned, mixes well, superb with ginger beer in a Kentucky Mule, and, an easy sipper, neat, over ice.","Reviewed in the United Kingdom on 26 October 2023"
"24","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Amazon Customer","A little harsh but its pretty decent","Reviewed in the United Kingdom on 21 December 2023"
"25","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Matt","Quality drink, more than fair price.","Reviewed in the United Kingdom on 26 November 2023"
"26","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Fearny","A very nice taste drunk and gone, will buy again :0)","Reviewed in the United Kingdom on 24 July 2023"
"27","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","4.0 out of 5 stars","Verified Purchase","Kindle Customer","Lovely drink, more mellow than JD. Great value for money too!","Reviewed in the United Kingdom on 26 January 2024"
"28","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","michael","I've tried a number of bourbons and this is the first one I've found nice.  Jack Daniels tastes just mouldy to me!  This had a variety of levels of flavour, and is reviewed well by bourbon experts.  It's very much like a more expensive drink.  Smooth, and slightly sweet from the corn.","Reviewed in the United Kingdom on 11 February 2024"
"29","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Tony","Taste has really grown on me. Like to drink a little of this neat of an evening and at first, I wasn't too taken with it after last drinking Bulleit Bourbon. This at 40% came over a little more strong tasting [Bulleit was 45%] but now getting different taste experience with this and even prefer this slightly if anything. Would buy again and is nice to drink straight. Not yet tried mixed but I am peculiar with whisky, not really liking with American, lemonade or water. Would recommend and buy again if on offer.","Reviewed in the United Kingdom on 6 January 2024"
"30","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Hangonamo","was gifted but enjoyed","Reviewed in the United Kingdom on 25 September 2023"
"31","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","4.7 out of 5 stars","Verified Purchase","Sean","I actually think this is one of the best spirits out there. Price wise for me it's at the top. It hits the right notes, the hint of vanilla, slight charred oak finish, a smoothness that lingers. I've even had the pricier stuff from the buffalo trace distillery and although they're also phenomal, they just get out classed due to the price ratio.For a bit extra fun, when ever I drink scotch I always compare it to buffalo trace. Being from the UK I have easy access to very good scotch in any average bar. I have yet still to find something that beats this whisky (whiskey to my American friends)","Reviewed in the United Kingdom on 26 October 2023"
"32","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Theo H.","An excellent, flavoursome bourbon! Great price!","Reviewed in the United Kingdom on 24 November 2022"
"33","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","3.0 out of 5 stars","Verified Purchase","Sean","My bar has a bottle of BT in permanent residence. Great in an Old Fashioned, mixes well, superb with ginger beer in a Kentucky Mule, and, an easy sipper, neat, over ice.","Reviewed in the United Kingdom on 26 October 2023"
"34","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Amazon Customer","A little harsh but its pretty decent","Reviewed in the United Kingdom on 21 December 2023"
"35","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Matt","Quality drink, more than fair price.","Reviewed in the United Kingdom on 26 November 2023"
"36","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Fearny","A very nice taste drunk and gone, will buy again :0)","Reviewed in the United Kingdom on 24 July 2023"
"37","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","4.0 out of 5 stars","Verified Purchase","Kindle Customer","Lovely drink, more mellow than JD. Great value for money too!","Reviewed in the United Kingdom on 26 January 2024"
"38","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","michael","I've tried a number of bourbons and this is the first one I've found nice.  Jack Daniels tastes just mouldy to me!  This had a variety of levels of flavour, and is reviewed well by bourbon experts.  It's very much like a more expensive drink.  Smooth, and slightly sweet from the corn.","Reviewed in the United Kingdom on 11 February 2024"
"39","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Tony","Taste has really grown on me. Like to drink a little of this neat of an evening and at first, I wasn't too taken with it after last drinking Bulleit Bourbon. This at 40% came over a little more strong tasting [Bulleit was 45%] but now getting different taste experience with this and even prefer this slightly if anything. Would buy again and is nice to drink straight. Not yet tried mixed but I am peculiar with whisky, not really liking with American, lemonade or water. Would recommend and buy again if on offer.","Reviewed in the United Kingdom on 6 January 2024"
"40","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Hangonamo","was gifted but enjoyed","Reviewed in the United Kingdom on 25 September 2023"
"41","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","4.7 out of 5 stars","Verified Purchase","Sean","I actually think this is one of the best spirits out there. Price wise for me it's at the top. It hits the right notes, the hint of vanilla, slight charred oak finish, a smoothness that lingers. I've even had the pricier stuff from the buffalo trace distillery and although they're also phenomal, they just get out classed due to the price ratio.For a bit extra fun, when ever I drink scotch I always compare it to buffalo trace. Being from the UK I have easy access to very good scotch in any average bar. I have yet still to find something that beats this whisky (whiskey to my American friends)","Reviewed in the United Kingdom on 26 October 2023"
"42","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Theo H.","An excellent, flavoursome bourbon! Great price!","Reviewed in the United Kingdom on 24 November 2022"
"43","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","3.0 out of 5 stars","Verified Purchase","Sean","My bar has a bottle of BT in permanent residence. Great in an Old Fashioned, mixes well, superb with ginger beer in a Kentucky Mule, and, an easy sipper, neat, over ice.","Reviewed in the United Kingdom on 26 October 2023"
"44","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Amazon Customer","A little harsh but its pretty decent","Reviewed in the United Kingdom on 21 December 2023"
"45","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Matt","Quality drink, more than fair price.","Reviewed in the United Kingdom on 26 November 2023"
"46","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Fearny","A very nice taste drunk and gone, will buy again :0)","Reviewed in the United Kingdom on 24 July 2023"
"47","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","4.0 out of 5 stars","Verified Purchase","Kindle Customer","Lovely drink, more mellow than JD. Great value for money too!","Reviewed in the United Kingdom on 26 January 2024"
"48","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","michael","I've tried a number of bourbons and this is the first one I've found nice.  Jack Daniels tastes just mouldy to me!  This had a variety of levels of flavour, and is reviewed well by bourbon experts.  It's very much like a more expensive drink.  Smooth, and slightly sweet from the corn.","Reviewed in the United Kingdom on 11 February 2024"
"49","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Tony","Taste has really grown on me. Like to drink a little of this neat of an evening and at first, I wasn't too taken with it after last drinking Bulleit Bourbon. This at 40% came over a little more strong tasting [Bulleit was 45%] but now getting different taste experience with this and even prefer this slightly if anything. Would buy again and is nice to drink straight. Not yet tried mixed but I am peculiar with whisky, not really liking with American, lemonade or water. Would recommend and buy again if on offer.","Reviewed in the United Kingdom on 6 January 2024"
"50","Buffalo Trace Kentucky Straight Bourbon Whiskey, 70cl, ABV 40% - Ideal partner in Old Fashioned Cocktail","5.0 out of 5 stars","Verified Purchase","Hangonamo","was gifted but enjoyed","Reviewed in the United Kingdom on 25 September 2023"
